エアームド,ようき,48.8
エアームド,わんぱく,22.3
エアームド,いじっぱり,17.5
エアームド,しんちょう,5.7
エアームド,ずぶとい,2.4
エアームド,おだやか,2.2
エアームド,のんき,0.3
エアームド,おくびょう,0.2
エアームド,なまいき,0.1
エアームド,やんちゃ,0.1
マンムー,いじっぱり,76.5
マンムー,ようき,19.7
マンムー,わんぱく,1.0
マンムー,しんちょう,0.7
マンムー,やんちゃ,0.6
マンムー,さみしがり,0.4
マンムー,ゆうかん,0.3
マンムー,むじゃき,0.2
マンムー,のんき,0.1
マンムー,せっかち,0.1
エルレイド,ようき,56.7
エルレイド,いじっぱり,40.5
エルレイド,わんぱく,0.8
エルレイド,しんちょう,0.6
エルレイド,ゆうかん,0.4
エルレイド,さみしがり,0.2
エルレイド,やんちゃ,0.2
エルレイド,なまいき,0.2
エルレイド,せっかち,0.1
エルレイド,おくびょう,0.1
カビゴン,いじっぱり,45.4
カビゴン,しんちょう,29.1
カビゴン,わんぱく,16.4
カビゴン,ゆうかん,3.0
カビゴン,のんき,2.8
カビゴン,なまいき,2.3
カビゴン,ずぶとい,0.4
カビゴン,おだやか,0.3
カビゴン,やんちゃ,0.1
カビゴン,さみしがり,0.1
ヒートロトム,ひかえめ,44.8
ヒートロトム,おくびょう,22.3
ヒートロトム,ずぶとい,19.2
ヒートロトム,おだやか,10.5
ヒートロトム,なまいき,1.4
ヒートロトム,のんき,0.7
ヒートロトム,れいせい,0.5
ヒートロトム,おっとり,0.2
ヒートロトム,せっかち,0.2
ヒートロトム,わんぱく,0.0
スコヴィラン,ずぶとい,45.7
スコヴィラン,おだやか,17.2
スコヴィラン,ひかえめ,15.4
スコヴィラン,いじっぱり,9.0
スコヴィラン,おくびょう,6.3
スコヴィラン,のんき,1.7
スコヴィラン,しんちょう,1.3
スコヴィラン,れいせい,0.7
スコヴィラン,わんぱく,0.5
スコヴィラン,なまいき,0.5
ドラパルト,いじっぱり,28.4
ドラパルト,ようき,21.6
ドラパルト,おくびょう,18.4
ドラパルト,むじゃき,8.6
ドラパルト,ひかえめ,8.6
ドラパルト,やんちゃ,5.6
ドラパルト,うっかりや,2.3
ドラパルト,せっかち,2.1
ドラパルト,さみしがり,1.4
ドラパルト,おっとり,0.8
ミロカロス,ずぶとい,67.7
ミロカロス,おだやか,17.3
ミロカロス,ひかえめ,9.1
ミロカロス,のんき,1.9
ミロカロス,なまいき,0.9
ミロカロス,いじっぱり,0.7
ミロカロス,おくびょう,0.6
ミロカロス,わんぱく,0.4
ミロカロス,れいせい,0.4
ミロカロス,しんちょう,0.3
アローラキュウコン,おくびょう,85.2
アローラキュウコン,ひかえめ,10.2
アローラキュウコン,ずぶとい,2.0
アローラキュウコン,おだやか,1.1
アローラキュウコン,せっかち,0.4
アローラキュウコン,おっとり,0.2
アローラキュウコン,むじゃき,0.2
アローラキュウコン,なまいき,0.2
アローラキュウコン,のんき,0.1
アローラキュウコン,ようき,0.1
ドリュウズ,ようき,50.8
ドリュウズ,いじっぱり,46.7
ドリュウズ,しんちょう,1.0
ドリュウズ,やんちゃ,0.4
ドリュウズ,わんぱく,0.3
ドリュウズ,むじゃき,0.2
ドリュウズ,さみしがり,0.1
ドリュウズ,せっかち,0.1
ドリュウズ,ゆうかん,0.1
ドリュウズ,のうてんき,0.1
バイバニラ,ひかえめ,79.6
バイバニラ,ずぶとい,4.8
バイバニラ,おくびょう,4.6
バイバニラ,れいせい,3.9
バイバニラ,おだやか,1.7
バイバニラ,いじっぱり,0.9
バイバニラ,うっかりや,0.9
バイバニラ,のんき,0.6
バイバニラ,むじゃき,0.6
バイバニラ,ようき,0.4
サーナイト,ひかえめ,73.0
サーナイト,おくびょう,21.6
サーナイト,ずぶとい,2.2
サーナイト,おだやか,2.1
サーナイト,れいせい,0.3
サーナイト,おっとり,0.2
サーナイト,せっかち,0.1
サーナイト,のんき,0.1
サーナイト,なまいき,0.1
サーナイト,ようき,0.0
ドヒドイデ,おだやか,29.2
